ticket_id,created_at,priority,text,label
TKT25061201047,2025-06-12T05:56,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25062901048,2025-06-29T21:46,P3,New starter needs access to finance application and mailbox. urgent,access_request
TKT25070301049,2025-07-03T01:09,P3,"Suspicious login detected from unknown location, please investigate. after update",security_alert
TKT25062801050,2025-06-28T11:09,P2,New starter needs access to finance application and mailbox. ASAP,access_request
TKT25071901051,2025-07-19T13:21,P3,"Unable to authenticate to VPN, error code 691 appears. single user",vpn_issue
TKT25082501052,2025-08-25T19:57,P3,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25080501053,2025-08-05T02:19,P4,Please provision role-based access for project workspace. impacting multiple users,access_request
TKT25082701054,2025-08-27T03:47,P4,"WiFi is down in building, SSID not visible. please help",network_outage
TKT25080501055,2025-08-05T20:44,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25071101056,2025-07-11T13:23,P3,"UI freezes on save, error trace appears in logs. please help",software_bug
TKT25082701057,2025-08-27T07:34,P4,"Feature not working after update, regression suspected. urgent",software_bug
TKT25081401058,2025-08-14T12:49,P3,Please provision role-based access for project workspace. since this morning,access_request
TKT25071301059,2025-07-13T05:04,P2,Request access to shared folder and group membership update.,access_request
TKT25071101060,2025-07-11T00:36,P3,"Laptop will not boot, blinking power light and no display. during shift change",hardware_fault
TKT25071901061,2025-07-19T13:04,P3,"UI freezes on save, error trace appears in logs.",software_bug
TKT25071601062,2025-07-16T20:57,P4,"Feature not working after update, regression suspected. after update",software_bug
TKT25062001063,2025-06-20T22:43,P2,Please provision role-based access for project workspace.,access_request
TKT25062801064,2025-06-28T01:16,P3,"Request to reset password, user failed MFA and is locked out. urgent",password_reset
TKT25072201065,2025-07-22T15:42,P3,Please provision role-based access for project workspace.,access_request
TKT25060901066,2025-06-09T18:40,P4,"Unable to authenticate to VPN, error code 691 appears. single user",vpn_issue
TKT25081601067,2025-08-16T19:43,P4,"Unable to send email, SMTP authentication failed.",email_issue
TKT25082801068,2025-08-28T14:46,P2,"Laptop will not boot, blinking power light and no display. since this morning",hardware_fault
TKT25080701069,2025-08-07T15:21,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25062801070,2025-06-28T11:32,P2,"WiFi is down in building, SSID not visible.",network_outage
TKT25071201071,2025-07-12T13:19,P4,Packet loss and high latency reported across region.,network_outage
TKT25062001072,2025-06-20T09:52,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25080201073,2025-08-02T15:50,P3,"Unable to authenticate to VPN, error code 691 appears. urgent",vpn_issue
TKT25081801074,2025-08-18T22:24,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25062301075,2025-06-23T21:53,P3,Application crashes when exporting report to PDF. urgent,software_bug
TKT25071201076,2025-07-12T06:37,P3,Request access to shared folder and group membership update.,access_request
TKT25061301077,2025-06-13T22:07,P2,"Unable to send email, SMTP authentication failed.",email_issue
TKT25082301078,2025-08-23T09:00,P3,"WiFi is down in building, SSID not visible. impacting multiple users",network_outage
TKT25081501079,2025-08-15T20:42,P3,"Remote access not working, tunnel fails during handshake. during shift change",vpn_issue
TKT25081701080,2025-08-17T03:15,P2,Request access to shared folder and group membership update. urgent,access_request
TKT25072401081,2025-07-24T05:24,P3,"UI freezes on save, error trace appears in logs. after update",software_bug
TKT25061201082,2025-06-12T12:29,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25082801083,2025-08-28T14:31,P1,Please provision role-based access for project workspace.,access_request
TKT25062201084,2025-06-22T17:57,P2,"UI freezes on save, error trace appears in logs. after update",software_bug
TKT25062101085,2025-06-21T01:34,P3,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25081101086,2025-08-11T13:40,P3,"WiFi is down in building, SSID not visible. during shift change",network_outage
TKT25080101087,2025-08-01T03:43,P2,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25070401088,2025-07-04T07:59,P2,New starter needs access to finance application and mailbox. impacting multiple users,access_request
TKT25061301089,2025-06-13T07:33,P4,New starter needs access to finance application and mailbox. during shift change,access_request
TKT25082901090,2025-08-29T12:48,P3,"Keyboard keys not responding, trackpad intermittent. ASAP",hardware_fault
TKT25062201091,2025-06-22T07:30,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25072901092,2025-07-29T16:43,P4,"UI freezes on save, error trace appears in logs. during shift change",software_bug
TKT25060701093,2025-06-07T09:31,P2,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25073101094,2025-07-31T06:25,P1,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25061901095,2025-06-19T04:55,P4,"Staff member cannot log in, password expired and account locked. impacting multiple users",password_reset
TKT25062401096,2025-06-24T16:05,P4,"Laptop will not boot, blinking power light and no display. impacting multiple users",hardware_fault
TKT25081601097,2025-08-16T02:09,P2,"User cannot log in, password expired and account locked.",password_reset
TKT25061001098,2025-06-10T19:34,P4,Request access to shared folder and group membership update.,access_request
TKT25070301099,2025-07-03T01:29,P4,"Unable to send email, SMTP authentication failed.",email_issue
TKT25061301100,2025-06-13T17:43,P1,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25072201101,2025-07-22T09:38,P4,"Feature not working after update, regression suspected.",software_bug
TKT25060201102,2025-06-02T14:57,P4,"UI freezes on save, error trace appears in logs. since this morning",software_bug
TKT25081701103,2025-08-17T02:45,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25070601104,2025-07-06T01:13,P4,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25062001105,2025-06-20T22:41,P3,Please provision role-based access for project workspace. impacting multiple users,access_request
TKT25080901106,2025-08-09T09:39,P4,Please provision role-based access for project workspace.,access_request
TKT25082601107,2025-08-26T16:54,P2,Please provision role-based access for project workspace.,access_request
TKT25081701108,2025-08-17T09:58,P3,"Suspicious login detected from unknown location, please investigate. since this morning",security_alert
TKT25080301109,2025-08-03T04:05,P3,Please provision role-based access for project workspace.,access_request
TKT25080301110,2025-08-03T05:42,P4,"UI freezes on save, error trace appears in logs.",software_bug
TKT25070701111,2025-07-07T17:33,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25081701112,2025-08-17T18:02,P2,"User cannot log in, password expired and account locked. ASAP",password_reset
TKT25072601113,2025-07-26T17:27,P2,"Suspicious login detected from unknown location, please investigate. please help",security_alert
TKT25072701114,2025-07-27T21:47,P4,New starter needs access to finance application and mailbox. since this morning,access_request
TKT25081701115,2025-08-17T01:15,P2,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25072801116,2025-07-28T09:02,P3,"Unable to authenticate to VPN, error code 691 appears.",vpn_issue
TKT25071901117,2025-07-19T19:06,P4,"UI freezes on save, error trace appears in logs.",software_bug
TKT25081601118,2025-08-16T01:51,P2,"User cannot log in, password expired and account locked.",password_reset
TKT25071401119,2025-07-14T12:44,P4,"Remote access not working, tunnel fails during handshake. after update",vpn_issue
TKT25063001120,2025-06-30T03:59,P1,"Malware alert triggered, endpoint quarantined by AV. single user",security_alert
TKT25072901121,2025-07-29T12:48,P2,"Feature not working after update, regression suspected.",software_bug
TKT25061101122,2025-06-11T23:55,P3,Device overheating and shutting down under load. during shift change,hardware_fault
TKT25073101123,2025-07-31T14:48,P3,Request access to shared folder and group membership update. please help,access_request
TKT25060701124,2025-06-07T20:10,P4,New starter needs access to finance application and mailbox. urgent,access_request
TKT25061801125,2025-06-18T18:07,P3,"Unable to authenticate to VPN, error code 691 appears. after update",vpn_issue
TKT25070901126,2025-07-09T05:24,P3,"Request to reset password, user failed MFA and is locked out. after update",password_reset
TKT25081601127,2025-08-16T19:38,P4,"Unable to authenticate to VPN, error code 691 appears. please help",vpn_issue
TKT25061401128,2025-06-14T05:25,P2,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25060601129,2025-06-06T17:42,P4,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25062201130,2025-06-22T15:09,P3,"Multiple failed attempts, please unlock and reset credentials. ASAP",password_reset
TKT25072101131,2025-07-21T10:24,P4,New starter needs access to finance application and mailbox. after update,access_request
TKT25080401132,2025-08-04T12:24,P3,"Suspicious login detected from unknown location, please investigate.",security_alert
TKT25071001133,2025-07-10T13:22,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25070801134,2025-07-08T03:58,P3,Application crashes when exporting report to PDF.,software_bug
TKT25073101135,2025-07-31T05:26,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25061501136,2025-06-15T17:48,P4,"WiFi is down in building, SSID not visible. urgent",network_outage
TKT25071001137,2025-07-10T12:58,P4,"Emails are delayed, users report messages stuck in outbox. ASAP",email_issue
TKT25071201138,2025-07-12T06:37,P3,"Keyboard keys not responding, trackpad intermittent. after update",hardware_fault
TKT25062901139,2025-06-29T20:46,P3,"Request to reset password, user failed MFA and is locked out. since this morning",password_reset
TKT25062101140,2025-06-21T05:43,P3,Request access to shared folder and group membership update. impacting multiple users,access_request
TKT25072401141,2025-07-24T12:30,P4,"Multiple failed attempts, please unlock and reset credentials. urgent",password_reset
TKT25082101142,2025-08-21T00:07,P3,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25062101143,2025-06-21T00:55,P3,"Keyboard keys not responding, trackpad intermittent. since this morning",hardware_fault
TKT25081701144,2025-08-17T22:06,P4,Device overheating and shutting down under load. impacting multiple users,hardware_fault
TKT25061101145,2025-06-11T13:17,P4,Device overheating and shutting down under load.,hardware_fault
TKT25081601146,2025-08-16T16:11,P4,"Outlook is not syncing, mailbox appears offline. during shift change",email_issue
TKT25081701147,2025-08-17T16:23,P2,"Customer cannot log in, password expired and account locked.",password_reset
TKT25082201148,2025-08-22T23:09,P4,"Keyboard keys not responding, trackpad intermittent. after update",hardware_fault
TKT25072401149,2025-07-24T12:21,P2,Device overheating and shutting down under load. ASAP,hardware_fault
TKT25072601150,2025-07-26T10:56,P4,Application crashes when exporting report to PDF.,software_bug
